s,x,y,yaw,curvature,csv_speed,curve_speed,reference_speed
6.500000000,6.445398998,-2.034739452,-0.011394996,-0.000770448,3.662362344,33.610378771,3.662362344
6.750000000,6.695382562,-2.037605960,-0.011540044,-0.000803315,3.675707614,33.302682279,3.675707614
7.000000000,6.945365703,-2.040509346,-0.011634829,-0.000384344,3.687576649,38.009570126,3.687576649
7.250000000,7.195348720,-2.043423243,-0.011645349,-0.000072331,3.697650987,43.186750079,3.697650987
7.500000000,7.445331799,-2.046331889,-0.011606952,0.000030290,3.707382052,44.059062618,3.707382052
7.750000000,7.695315040,-2.049226589,-0.011565236,0.000073857,3.716612320,43.156054100,3.716612320
8.000000000,7.945298361,-2.052114378,-0.011550632,0.000063244,3.725419958,43.370911897,3.725419958
8.250000000,8.195281686,-2.055001776,-0.011548516,0.000031436,3.733333058,44.034580594,3.733333058
8.500000000,8.445265019,-2.057888507,-0.011547019,0.000009482,3.739537226,44.510822744,3.739537226
8.750000000,8.695248353,-2.060775157,-0.011547172,0.000002746,3.745492139,44.660077504,3.745492139
9.000000000,8.945231685,-2.063661965,-0.011546425,0.000001754,3.751209377,44.682191052,3.751209377
9.250000000,9.195215024,-2.066548242,-0.011545736,0.000002216,3.756653577,44.671899670,3.756653577
9.500000000,9.445198360,-2.069434705,-0.011546546,0.000002231,3.761873334,44.671561036,3.761873334
9.750000000,9.695181693,-2.072321386,-0.011544604,0.000002227,3.766884118,44.671646242,3.766884118
10.000000000,9.945165041,-2.075206879,-0.011544048,0.000002499,3.771666009,44.665580209,3.771666009
10.250000000,10.195148377,-2.078093282,-0.011543973,0.000001678,3.776251531,44.683890244,3.776251531
10.500000000,10.445131725,-2.080978737,-0.011542621,0.000001091,3.780648157,44.696989511,3.780648157
